id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
universal-dependencies-treebank-polish,Universal Dependencies Treebank Polish,-,,FALSE,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Polish treebank.",https://github.com/UniversalDependencies/UD_Polish,FALSE,"Web:https://github.com/UniversalDependencies/UD_Polish Name:Zeman, Daniel; Mašek, Jan; Rosa, Rudolf Email:zeman@ufal.mff.cuni.cz",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
universal-dependencies-treebank-czech-cac,Universal Dependencies Treebank Czech-CAC,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Czech-CAC treebank.",https://github.com/UniversalDependencies/UD_Czech-CAC,FALSE,"Web:https://github.com/UniversalDependencies/UD_Czech-CAC Name:Hladká, Barbora; Zeman, Daniel Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
omwn-nor,Norwegian WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://wordnet.princeton.edu/license-and-commercial-use,"The Norwegian wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
universal-dependencies-treebank-gothic,Universal Dependencies Treebank Gothic,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Gothic treebank.",https://github.com/UniversalDependencies/UD_Gothic,FALSE,"Web:https://github.com/UniversalDependencies/UD_Gothic Name:Haug, Dag Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
omwn-ita,MultiWordNet WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by/3.0/,"The MultiWordNet wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
universal-dependencies-treebank-romanian,Universal Dependencies Treebank Romanian,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Romanian treebank.",https://github.com/UniversalDependencies/UD_Romanian,FALSE,"Web:https://github.com/UniversalDependencies/UD_Romanian Name:Mititelu, Verginica; Irimia, Elena; Perez, Cenel-Augusto; Ion, Radu; Simionescu, Radu; Mărănduc, Cătălina Email:vergi@racai.ro",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-indonesian,Universal Dependencies Treebank Indonesian,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Indonesian treebank.",https://github.com/UniversalDependencies/UD_Indonesian,FALSE,"Web:https://github.com/UniversalDependencies/UD_Indonesian Name:McDonald, Ryan; Nivre, Joakim Email:ryanmcd@google.com joakim.nivre@lingfil.uu.se slav@google.com",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
apertium-rdf-oc-ca,Apertium RDF OC-CA,-,,FALSE,RDF version of the Apertium bilingual dictionary OC-CA. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17107 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,"Web:absent Name:Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) ; Prompsit Language Engineering, S.L ; Universitat d'Alacant. Grup Transducens Email:",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
alpino-rdf,ALPINO RDF Treebank,offline,http://lexinfo.net/corpora/alpino/query.php,http://www.opendefinition.org/licenses/cc-by-sa,Export of the ALPINO Dutch Treebank to RDF.,absent,FALSE,Web:absent Name: Email:,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,0,0,1,0.5,0,1,0,1,0.5,2.28
omwn-ron,Romanian WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by-sa/3.0/,"The Romanian wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
rkb-explorer-wordnet,WordNet (RKBExplorer),-,http://wordnet.rkbexplorer.com/sparql/,FALSE,"This is one of several semantic repositories that contains and publishes RDF linked data and co-reference information, forming the underlying distributed storage model behind the RKB Explorer initiative.

The data published here comes from the dataset of [Wordnet](http://wordnet.princeton.edu/) published as part of the Billion Triple Challenge.

Services offered ?

All URIs on this domain are resolvable, and deliver html or RDF, depending on content negotiation
Browse interface for viewing and navigating RDF triples
Query interface providing access via the SPARQL query language for RDF
Coreference Resolution Service, which identifies and manages duplicate URIs
The URL of the RDF file in which each URI can be found is also available, under the ""Source"" column when browsing.
The semantic sitemap is available.
A voiD description is available.
A typical URI you can try resolving is http://wordnet.rkbexplorer.com/id/synset-odd-toed_ungulate-noun-1.

The RDF is presented in accordance with the AKT Reference Ontology.

Current statistics for this RDF repository (http://wordnet.rkbexplorer.com/sparql/) ?

Last data assertion  2011-04-13 00:14:43
Number of triples    2727068
Number of symbols    1306694
Size of RDF dataset  851M
      
Current statistics for this CRS (http://wordnet.rkbexplorer.com/crs/) ?

Last data assertion   2009-11-14 17:25:07
Number of URIs        227
Number of bundles     416
of which active       38

      
The major funding for the RKB Explorer Initiative was provided by the ReSIST EU-funded Network of Excellence (contract number 026764).

These services are hosted by the School of Electronics and Computer Science at the University of Southampton (UK).

If you have any enquiries, please email the administrator of this repository.",http://wordnet.rkbexplorer.com,FALSE,Web:http://wordnet.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
lingvoj,lingvoj ? Languages of the World (Multilingual RDF Descriptions),-,,FALSE,"### Description

Lingvoj means languages in Esperanto. From the frontpage of <http://www.lingvoj.org/>:

Since the launch of lingvoj.org in 2007, the linked data cloud has grown at a steady pace, and a growing number of URI sets have been published to identify human languages.  Lexvo.org   is providing the most exhaustive of those so far, in which URIs for languages are integrated in a global approach of terminology. Through exchanges with Gerard de Melo, editor at Lexvo.org, it has been decided to redirect and deprecate lingvoj.org URIs for individual languages to the benefit of the more stable and exhaustive publication at Lexvo.org.

Most lingvoj.org URIs for individual languages are redirected to lexvo.org URIs through content negotiation. A few exceptions are URIs of languages with no ISO 639-3 codes, since lexvo URIs are built on those codes, and languages with a regional tag, such as en-us. 

The  lingvoj-to-lexvo RDF file provides the mappings and equivalence between lingvo and lexvo URIs. Applications using the lingvoj.org URIs are invited to change their references accordingly, although the redirection mechanism should avoid any breakdown of applications using lingvoj.org URIs. 

### Openness: OPEN

  * License: not specified but Open Data logo prominently displayed and part of the Linked Data effort so assumed to be open.
  * Access: Good.
    * bulk. (download of rdf file)",http://www.lingvoj.org/,FALSE,Web:http://www.lingvoj.org/ Name:Bernard Vatant Email:bernard [dot] vatant [at] mondeca [dot] com,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
omwn-fin,FinnWordNet WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by/3.0/,"The FinnWordNet wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
greek-wordnet,Greek Wordnet,offline,http://wordnet.okfn.gr:8890/sparql/,http://www.opendefinition.org/licenses/cc-by-sa,Greek lexical database. Links to package:vu-wordnet and package:w3c-wordnet .,absent,FALSE,Web:absent Name:Sofia Karampataki Email:sofiakara7@gmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
emn,EMN,-,,http://www.opendefinition.org/licenses/cc-by,The Terminology of the European Migration Network in RDF,absent,FALSE,Web:absent Name:John McCrae Email:john@mccr.ae,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
apertium-rdf-fr-es,Apertium RDF FR-ES,-,,FALSE,RDF version of the Apertium bilingual dictionary FR-ES. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17090. The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,"Web:absent Name:Prompsit Language Engineering, S.L ; Eleka Ingenieritza Linguistikoa S.L ; Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) Email:",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
universal-dependencies-treebank-sanskrit,Universal Dependencies Treebank Sanskrit,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Sanskrit treebank.",https://github.com/UniversalDependencies/UD_Sanskrit,FALSE,"Web:https://github.com/UniversalDependencies/UD_Sanskrit Name:Dwivedi, Puneet; Zeman, Daniel Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
